development_event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,is_minimum_abs_residual,minimum_abs_residual_m,zero_crossing_exists
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.706448109896908,0.36893162081239145,0.38043649320320416,0.011504872390812715,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.706671712776043,0.36893162081239145,0.3810136286862692,0.012082007873877754,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.706895315655177,0.36893162081239145,0.3815829948763839,0.012651374063992471,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.707118918534311,0.36893162081239145,0.38214448746458224,0.013212866652190791,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.7073425214134454,0.36893162081239145,0.3826980052557396,0.013766384443348156,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.70756612429258,0.36893162081239145,0.3832434502317348,0.014311829419343336,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.707789727171713,0.36893162081239145,0.3837807276146108,0.014849106802219347,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.708013330050847,0.36893162081239145,0.38430974592974554,0.015378125117354091,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.708236932929982,0.36893162081239145,0.3848304170690014,0.01589879625660995,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.708460535809116,0.36893162081239145,0.3853426563538962,0.016411035541504748,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.70868413868825,0.36893162081239145,0.38584638259876375,0.0169147617863723,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.708907741567384,0.36893162081239145,0.38634151817391577,0.017409897361524318,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
